,sim2,sim2_shift
7098,0.8204501008590235,8.915924774374641
7158,,
7163,,
7165,-1.7851273261193312,6.310347347396288
7340,-0.1507203893324109,7.944754284183208
7372,4.015228087782286,12.110702761297905
7394,2.25984139775965,10.355316071275269
7397,3.0611381359582617,11.15661280947388
281,,
8258,,
8259,-0.12713818839788926,7.96833648511773
8290,,
7461,2.352634198730253,10.448108872245871
7323,8.826896656015254,16.922371329530872
8254,,
8270,-1.5360784460687282,6.55939622744689
8233,6.2794143226671135,14.374888996182733
8285,2.2993165860475355,10.394791259563155
6016,-3.4029456910382883,4.692528982477331
8423,,
8237,2.19749216827772,10.292966841793339
6040,,
6064,-3.466209918090673,4.629264755424946
6957,1.4149054018905602,9.510380075406179
8369,4.866147488171434,12.961622161687053
8247,5.297205388902551,13.392680062418169
8426,-1.0160620432064458,7.079412630309173
8428,,
9058,0.9522962047674953,9.047770878283114
8249,,
9057,4.134077521636847,12.229552195152465
7139,,
7307,-1.8199477565929967,6.275526916922622
7331,,
7337,,
7378,-1.1785965260240365,6.916878147491582
7405,1.2479263203113518,9.34340099382697
66,1.28356980600924,9.37904447952486
149,1.4303079246758528,9.525782598191471
328,6.332334531585549,14.427809205101168
334,,
2274,3.902569407199936,11.998044080715555
5753,-3.6753051581909513,4.420169515324668
6709,2.4242367807195517,10.519711454235171
7000,-0.6956804453508355,7.399794228164783
6989,0.8300797558854764,8.925554429401096
7031,-0.7743048225417919,7.321169850973827
7062,7.808728980113686,15.904203653629304
7460,6.357867112454795,14.453341785970414
7123,-0.5144221743353405,7.581052499180278
7128,,
7145,-0.8896116249523751,7.205863048563243
7147,0.7519652765182037,8.847439950033822
7166,3.41924606516082,11.514720738676438
7255,0.8662355839457188,8.961710257461338
7275,3.308911937140057,11.404386610655676
7258,3.810046421613399,11.905521095129018
7291,,
7310,3.5402615574874177,11.635736231003037
7330,4.386188300143408,12.481662973659027
7333,1.9042903918989438,9.999765065414563
7411,3.074044547938903,11.169519221454522
178,,
378,0.06174557678302417,8.157220250298643
8241,0.3753325012516662,8.470807174767284
6988,,
8256,4.367229297367908,12.462703970883528
8796,,
8264,0.5919368740090543,8.687411547524672
8265,4.476838600359432,12.57231327387505
8231,0.8294517259312912,8.92492639944691
8271,2.9585757320400807,11.0540504055557
6190,2.1058962004072543,10.201370873922873
8275,-1.7141660466537803,6.381308626861839
8420,-1.748862498219814,6.346612175295805
8283,,
8284,,
6008,4.858591849289994,12.954066522805613
8422,3.1681315637856127,11.263606237301232
8296,7.801782447627262,15.89725712114288
8297,4.974860918182772,13.070335591698392
8300,-1.1756456308795822,6.919829042636037
8235,2.081722003829917,10.177196677345535
8306,-0.8473633414019979,7.248111332113621
8310,2.1709990545909497,10.266473728106568
8236,-0.26121869929043573,7.834255974225183
8311,-3.5368932516862532,4.558581421829365
8314,2.8718632232572308,10.96733789677285
8239,,
8240,2.3194482824878913,10.41492295600351
8323,,
8242,,
8325,,
8326,1.7050445944790122,9.80051926799463
8222,,
8430,1.8688687345112118,9.964343408026831
6042,,
8335,-3.6325456574172477,4.4629290160983714
8343,1.377702474830857,9.473177148346476
6074,,
8351,4.940152941804449,13.035627615320067
8353,8.347171322796658,16.442645996312276
8354,,
7296,1.60772948355637,9.703204157071989
8365,4.047046735376546,12.142521408892165
8374,-1.9764570468067797,6.119017626708839
8376,6.805782982555266,14.901257656070886
8378,2.353437072822587,10.448911746338206
8412,-3.6915300386564094,4.40394463485921
8387,,
8389,1.0978823203787804,9.1933569938944
6243,1.1626753159993202,9.258149989514939
7507,7.281631880619603,15.37710655413522
7343,1.426782787634236,9.522257461149854
6005,-3.2719634089080385,4.82351126460758
5729,4.635826349624194,12.731301023139814
5380,,
5381,,
5565,,
7011,,
7199,2.5687890648788736,10.664263738394492
7224,6.375760118622134,14.471234792137754
7277,0.7624632125821594,8.857937886097778
7490,1.2898601954937745,9.385334869009393
7492,1.9649563792465699,10.060431052762189
7300,2.5077649968557054,10.603239670371323
7306,0.8610412892664965,8.956515962782115
7408,5.102148017755717,13.197622691271334
7418,0.9232091944500079,9.018683867965626
5887,0.3224949564197497,8.417969629935367
5987,2.6074063871848585,10.702881060700477
173,,
357,4.394092373135614,12.489567046651231
258,2.614047327427489,10.709522000943107
374,,
94,-3.636664586286196,4.4588100872294225
1859,-1.3290158628492275,6.766458810666391
6188,,
5207,-0.9468186071911198,7.148656066324499
6448,1.2726297205770811,9.3681043940927
8312,1.2508840350291262,9.346358708544745
8313,6.024089008766622,14.11956368228224
8334,3.5090393924713847,11.604514065987004
8337,3.1614925993518455,11.256967272867463
8357,3.8345350685197097,11.930009742035327
8366,,
8411,2.1532607049443664,10.248735378459985
8388,,
8395,3.6281096618250963,11.723584335340714
7014,5.425859294219398,13.521333967735018
7035,,
6810,5.606533884290744,13.702008557806362
7498,-4.243124873911479,3.8523497996041396
7506,5.8605201865661,13.955994860081718
7390,1.118479530792658,9.213954204308276
7284,4.336350515017589,12.431825188533207
7081,3.291145455301581,11.3866201288172
8243,,
8245,,
7033,,
2150,,
100000,,
8266,-3.873206810874894,4.222267862640725
6897,-0.01243052666579203,8.083044146849826
6898,0.5018374388271063,8.597312112342724
5837,,
6907,,
7438,3.6630526661210654,11.758527339636684
6910,0.9836829762417116,9.079157649757331
6913,-2.7435206363459725,5.351954037169646
6914,-2.8789394707869667,5.216535202728652
6918,-6.339308371064011,1.756166302451608
6919,-0.558426594669788,7.537048078845831
8214,,
6924,0.6221878273191639,8.717662500834782
8424,-3.2203651832416216,4.8751094902739975
6926,3.556444428419569,11.651919101935189
6928,4.890667057078667,12.986141730594285
6933,4.766117826198341,12.86159249971396
7520,,
7521,-2.5554349746182443,5.540039698897374
6936,,
7522,5.254375726241724,13.349850399757344
6937,8.568227223071297,16.663701896586915
6939,,
6900,1.054194818896412,9.14966949241203
6901,0.7515313895809175,8.847006063096536
6908,,
6009,-0.39812492792053433,7.697349745595084
6915,8.024911615848685,16.120386289364305
6917,0.9768243527648794,9.072299026280499
6920,1.52040295284142,9.615877626357038
6922,0.9668255466426405,9.06230022015826
6923,,
6927,1.930586470804633,10.026061144320252
6929,,
6930,3.5338760029325647,11.629350676448183
6940,,
6942,1.032920713785908,9.128395387301527
6943,,
7518,2.0994965419504803,10.194971215466099
6946,,
8213,-2.5077040966406416,5.587770576874977
6951,-4.274528338312647,3.8209463352029713
6958,,
7305,6.683363475710548,14.778838149226168
7376,1.6627624692619773,9.758237142777595
7386,5.684596907080536,13.780071580596154
7404,-3.520327363353209,4.57514731016241
7403,3.135806681894582,11.2312813554102
7457,,
7463,,
7015,,
7024,,
7079,,
7152,6.933202269330107,15.028676942845726
7297,0.9095002305975137,9.004974904113132
7381,8.415413299048556,16.510887972564174
7413,,
7176,,
7352,-1.4654992388874675,6.629975434628151
2327,-2.6526616941803716,5.4428129793352475
7117,2.0946796173440507,10.19015429085967
7172,1.9127290715421423,10.008203745057761
7168,-3.2161436952637947,4.879330978251824
7423,5.205614623319801,13.30108929683542
7425,13.837095698570128,21.932570372085745
7223,,
7239,5.93284010379241,14.02831477730803
7276,5.7438435870992315,13.83931826061485
7281,9.057240820155446,17.152715493671064
7287,-0.03984665670024001,8.05562801681538
7292,1.399218137178167,9.494692810693785
7299,-2.9908914483689655,5.104583225146653
7303,4.655736297959715,12.751210971475334
7309,-1.684527753361367,6.4109469201542515
7328,2.923775783663245,11.019250457178863
7406,,
2320,,
7242,3.8183576102641688,11.913832283779787
7462,2.2407084943507236,10.336183167866341
5385,-0.21417279593188088,7.881301877583738
5292,6.053528340209304,14.149003013724922
5337,2.6988345642287035,10.794309237744322
5350,-3.62087790962559,4.474596763890029
5377,,
5386,-3.6572798148119015,4.438194858703717
5310,-1.895495286362621,6.199979387152998
5282,-2.792429480711194,5.303045192804425
5339,-3.7363853747873774,4.359089298728241
5322,-2.766555019624679,5.32891965389094
5331,1.5215885746862947,9.617063248201914
5364,7.3465381515902095,15.442012825105827
5373,,
4879,,
7069,-5.188601329491865,2.9068733440237535
7496,,
7502,6.319101762604341,14.41457643611996
7344,0.7249946634054314,8.82046933692105
7346,,
7353,-1.3777071527232456,6.717767520792373
7373,5.443514229840428,13.538988903356046
7384,2.5189290286918684,10.614403702207486
81,2.9489325002340507,11.044407173749669
373,-0.2712559667625192,7.8242187067531
383,-0.562371898374096,7.533102775141523
1867,,
957,1.9306080316492604,10.026082705164878
998,,
1006,-2.6960019942730526,5.399472679242566
992,9.261052727642785,17.356527401158402
1002,-1.0453934040162847,7.050081269499334
1166,,
9077,12.110187044787926,20.205661718303546
9104,,
9152,-1.5423064059504883,6.55316826756513
9165,1.7194967442589064,9.814971417774526
9179,9.52430998382131,17.61978465733693
6996,7.27902636106562,15.37450103458124
7008,4.9252751621402755,13.020749835655895
6729,1.493306276811578,9.588780950327196
7092,2.1514201007834854,10.246894774299104
7164,,
7169,2.3854752525685026,10.480949926084122
7181,-1.9330823232663432,6.1623923502492755
7252,2.6915102872192596,10.786984960734879
7446,0.23577891591033062,8.331253589425948
7270,-1.4545597914293698,6.640914882086249
7483,-1.8520698495007613,6.243404824014857
7316,,
7351,6.803073752460924,14.898548425976543
7391,4.544458720472798,12.639933393988418
1,,
392,0.5297554553607249,8.625230128876343
379,,
380,,
267,,
2057,,
5742,0.6180866407019237,8.713561314217543
5056,2.0053132460202177,10.100787919535836
5122,6.904610025663034,15.000084699178654
5158,-2.1195354367149513,5.975939236800667
5832,3.4418880043783027,11.53736267789392
6994,4.040604825488531,12.13607949900415
7002,7.170034736048239,15.265509409563858
7026,2.632067627313393,10.727542300829011
6730,-1.5000180249965955,6.595456648519023
7075,0.7406099444236176,8.836084617939235
7126,-1.4669556032459328,6.628519070269686
7227,7.1432924887567,15.238767162272318
7229,5.890286297881174,13.985760971396793
7449,1.9874605255475677,10.082935199063186
6847,3.2865522113296253,11.382026884845244
6953,4.076987030149811,12.17246170366543
7320,,
7354,6.338837811967152,14.43431248548277
7283,4.926425976824183,13.021900650339802
2,,
386,6.926608648407285,15.022083321922903
1716,1.6460753310039475,9.741550004519567
1967,,
5785,0.5924269823512116,8.687901655866831
4802,-1.9743782180392186,6.1210964554764
5116,1.0924749342417375,9.187949607757357
5202,4.666257832475189,12.761732505990807
7071,-0.09052250357349845,8.00495216994212
7064,-3.7395702622958806,4.355904411219738
7078,2.166410990722793,10.261885664238411
7094,4.981494271941006,13.076968945456624
7141,4.784073573358942,12.87954824687456
7143,2.716719547627151,10.81219422114277
7151,11.725004432537286,19.820479106052904
7150,2.7298711689561523,10.825345842471771
7424,-0.8674378694767253,7.228036804038894
7178,3.3840603966495753,11.479535070165195
7188,-0.5260153729858903,7.569459300529728
7201,-0.16403257357654422,7.9314420999390745
7206,,
7205,2.048971963301555,10.144446636817174
7231,0.2046183016241674,8.300092975139787
7244,-2.069839161028688,6.0256355124869305
7260,,
7263,5.1278448538465895,13.223319527362207
7280,8.745659251721705,16.841133925237322
7282,4.5825068177285315,12.67798149124415
7472,3.43167953879529,11.527154212310908
7382,,
7392,3.8217507404034268,11.917225413919045
7477,,
8610,7.01805559394126,15.113530267456879
8692,9.473775584445463,17.56925025796108
6727,5.93088287518473,14.026357548700348
7105,-0.5660588947108562,7.529415778804762
7479,,
7482,1.4145593085574595,9.510033982073079
7504,0.8689494239950564,8.964424097510676
7508,,
7355,8.694342889382574,16.789817562898193
5896,3.5619252079900274,11.657399881505647
166,,
223,,
126,,
390,-1.258790811143329,6.83668386237229
321,11.990891432739101,20.08636610625472
259,1.9451743469265046,10.040649020442123
362,2.93049107688781,11.02596575040343
260,-5.649960729904518,2.4455139436111004
91,3.6358019413893956,11.731276614905013
641,2.4378811642993945,10.533355837815012
5160,-0.8628409827814494,7.232633690734169
5232,2.447980079148782,10.5434547526644
5606,4.691389792578378,12.786864466093997
5628,-0.04558659129513121,8.049888082220487
7004,4.614311301574965,12.709785975090583
7100,0.5210749375852599,8.61654961110088
7102,1.781539456633656,9.877014130149275
7110,,
7135,0.5651466813950261,8.660621354910646
7186,10.258573882860471,18.35404855637609
7430,8.670150272097302,16.76562494561292
2187,5.706452188656282,13.8019268621719
6094,-1.8481076290706864,6.247367044444932
6096,-3.7579276914676285,4.33754698204799
6109,5.5630301227834,13.658504796299018
6112,-5.622557356006927,2.472917317508692
6124,2.3821493806343224,10.477624054149942
6169,-2.9303870280192195,5.165087645496399
6202,3.8349336243144236,11.930408297830041
6203,,
6242,3.314883340126049,11.410358013641668
6318,0.5823451640993308,8.67781983761495
6990,,
6992,0.40488573557905383,8.500360409094672
6998,6.808192594208445,14.903667267724064
4927,2.778253637678706,10.873728311194325
4935,8.690604796026179,16.786079469541797
4862,,
5596,,
5517,3.2946923973576627,11.390167070873282
5582,1.313767414424727,9.409242087940346
5590,-0.001937421154905472,8.093537252360713
5536,-0.3047239800067585,7.79075069350886
5670,2.4288168381212274,10.524291511636847
5678,6.265540602378539,14.361015275894157
5645,1.2023500821142223,9.297824755629842
2290,-0.5362364830644875,7.559238190451131
5805,,
4997,-3.7112857338488467,4.384188939666772
5341,4.9239392476440935,13.019413921159712
6449,,
1366,,
1363,3.588507010319437,11.683981683835055
1317,,
1313,1.4949120858098193,9.590386759325439
1312,,
1360,2.808954700325166,10.904429373840784
1362,4.261814891240425,12.357289564756044
1256,4.608954200377641,12.70442887389326
9342,0.14001301411795586,8.235487687633574
9450,5.163346600783443,13.258821274299063
9437,0.8813940849948434,8.976868758510463
9436,4.185186077771848,12.280660751287467
9434,,
9427,-0.7853232663653515,7.310151407150267
9421,4.070521221412825,12.165995894928443
9416,,
9413,-2.2608164209500616,5.834658252565557
9412,5.1190753184695295,13.214549991985148
9411,3.45475956964299,11.55023424315861
9410,1.2782234612525145,9.373698134768134
9408,4.242929239797693,12.33840391331331
9407,2.076385457279361,10.171860130794979
9405,9.457331976454022,17.55280664996964
9404,-1.4856493488200009,6.609825324695618
9399,3.6538410906790135,11.749315764194632
9392,1.722458420487865,9.817933094003484
9391,5.575359006398033,13.670833679913653
9390,,
9388,,
9386,5.169401770458766,13.264876443974384
9385,4.352726151069753,12.44820082458537
9384,6.389703180249332,14.48517785376495
9383,1.675675849172909,9.771150522688528
9382,-0.37979592254105476,7.715678750974564
